round,time,inoc,nutrient,replicate,high_N,high_P,material,shoot_mass_g,root_mass_g,leaf_area_mm2,leaf_perim_mm,leaves,mass_saved_g,aphid_mass_g,trans_N,trans_P,trans_NP,trans_L,exp_notes,ext_group,ext_date,extractors,mass_ext_mg,ext_group_notes,ext_sample_notes,RT_date,PCR_date,gel_date,molc_notes,RTPCR_PAV,RTPCR_RPV
2,3,PAV,low,3,0,0,shoot,0.1096,0.0074,636.745,538.384,2,0.0658,0.0438,1,1,1,1,Couldn't find sample for extraction,NA,NA,NA,NA,NA,Couldn't find sample for extraction,NA,NA,NA,NA,NA,NA
2,3,PAV,N,3,1,0,shoot,0.2339,0.0119,1299.984,899.866,2,0.1403,0.0936,1,1,1,1,NA,7,10/18/14,AK,52,NA,may have lost pellet,7/8/15,7/13/15,7/13/15,NA,1,1
2,3,PAV,N+P,3,1,1,shoot,0.0778,0.0119,449.288,445.246,1,0.0474,0.0304,1,1,1,0,"leaf broken when IAP stopped, 3 aphids for transmission to N",3,10/1/14,"AK,EB,TP",35.4,Frozen after chloroform transfer,All tissue used,8/19/15,8/21/15,8/21/15,NA,0,0
2,3,PAV,P,3,0,1,shoot,0.2215,0.0136,1294.632,890.221,2,0.1333,0.0882,1,1,1,1,NA,17,11/4/14,"AK, TP",48.1,NA,NA,7/23/15,7/24/15,7/30/15,NA,1,0
2,3,RPV,low,3,0,0,shoot,0.0759,0.0066,481.829,419.141,2,0.0452,0.0307,1,1,1,1,NA,20,11/10/14,"AK, EB, TP",28.8,"frozen after chloroform transfer, frozen after ethanol addition",used all tissue,7/23/15,7/24/15,7/30/15,NA,0.5,1
2,3,RPV,N,3,1,0,shoot,0.2204,0.0138,1270.531,973.245,2,0.1317,0.0887,1,1,1,1,4 aphids for transmission to N,15,10/29/14,"AK,TP",53.2,4 min incubation after Trizol transfer,NA,NA,NA,NA,NA,NA,NA
2,3,RPV,N+P,3,1,1,shoot,0.2699,0.017,1620.304,1082.817,3,0.1614,0.1085,1,1,1,1,NA,18,11/5/14,"AK, EB",48,NA,NA,4/8/16,4/9/16,4/9/16,NA,0,1
2,3,RPV,P,3,0,1,shoot,0.2498,0.0194,1365.852,953.988,2,0.1496,0.1002,1,1,1,1,N leaf broken when killing aphids,22,1/11/15,AK,50,samples went in fridge after grinding for ~15 min,Ext 19,4/22/16,4/30/16,4/30/16,"extracted in group 19, 50.8 g mass used",0,1
2,4,coinfection,low,3,0,0,shoot,0.2307,0.0219,1318.572,905.504,2,0.1382,0.0925,1,1,1,1,NA,7,10/18/14,AK,48,NA,NA,NA,NA,NA,NA,NA,NA
2,4,coinfection,N,3,1,0,shoot,0.1457,0.208,726.109,650.878,1,0.0875,0.0582,1,0,1,1,"leaf broken when IAP stopped, 4 aphids for transmission to NP",17,11/4/14,"AK, TP",45.9,NA,NA,NA,NA,NA,NA,NA,NA
2,4,coinfection,N+P,3,1,1,shoot,0.1276,0.0199,826.153,588.589,2,0.0766,0.051,1,1,1,0,NA,14,10/28/14,"AK, EB",47.9,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
2,4,coinfection,P,3,0,1,shoot,0.2406,0.0303,1371.648,1029.22,2,0.145,0.0956,1,1,1,1,NA,6,10/17/14,AK,47.8,NA,NA,NA,NA,NA,NA,NA,NA
2,4,healthy,low,3,0,0,shoot,0.1048,0.0096,521.778,56,1,0.1048,0,NA,NA,NA,NA,leaf broken when IAP stopped,4,10/15/14,AK,48.1,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,1,0
2,4,healthy,N,3,1,0,shoot,0.1408,0.0238,871.56,791.906,2,0.1408,0,NA,NA,NA,NA,NA,5,10/16/14,"AK, TP, KR",49.8,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
2,4,healthy,N+P,3,1,1,shoot,0.2065,0.0131,1262.547,1000.745,3,0.2065,0,NA,NA,NA,NA,NA,7,10/18/14,AK,48.9,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,0
2,4,healthy,P,3,0,1,shoot,0.17,0.0223,941.649,835.253,2,0.17,0,NA,NA,NA,NA,NA,17,11/4/14,"AK, TP",51.4,NA,NA,2/24/15,3/4/15,3/4/15,NA,1,0
2,4,PAV,low,3,0,0,shoot,0.1641,0.0217,881.772,815.245,3,0.0987,0.0654,1,1,1,1,NA,8,10/19/14,AK,47.6,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
2,4,PAV,N,3,1,0,shoot,0.0378,0.0046,100.158,163.212,1,0.0378,0,0,0,0,0,leaf broken when IAP stopped,6,10/17/14,AK,29.6,NA,used all tissue,6/25/15,6/26/15,7/2/15,NA,1,0
2,4,PAV,N+P,3,1,1,shoot,0.3888,0.1044,1875.257,1429.595,3,0.234,0.1548,1,1,1,1,NA,8,10/19/14,AK,53.6,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
2,4,PAV,N+P,3,1,1,root,0.3888,0.1044,1875.257,1429.595,3,0.234,0.1548,NA,NA,NA,NA,NA,NA,8/18/15,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA
2,4,PAV,P,3,0,1,shoot,0.1953,0.0275,1125.444,947.525,2,0.1178,0.0775,1,1,1,1,NA,4,10/15/14,AK,52.6,2.0 ml tubes for final set,NA,4/8/16,4/9/16,4/9/16,"did RT/PCR twice, first time in July 2015",1,1
2,4,RPV,low,3,0,0,shoot,0.1066,0.0145,603.204,597.82,3,0.0639,0.0427,1,1,1,1,NA,14,10/28/14,"AK, EB",45.3,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
2,4,RPV,N,3,1,0,shoot,0.1138,0.0198,508.632,505.4,1,0.0683,0.0455,1,0,0,1,"leaf broken when IAP stopped, Couldn't find sample for extraction",NA,NA,NA,NA,NA,Couldn't find sample for extraction,NA,NA,NA,NA,NA,NA
2,4,RPV,N+P,3,1,1,shoot,0.2813,0.0198,1614.629,1125.611,3,0.1684,0.1129,1,1,1,1,NA,17,11/4/14,"AK, TP",48.7,NA,NA,4/22/16,4/30/16,4/30/16,NA,0,0
2,4,RPV,P,3,0,1,shoot,0.1515,0.0197,878.534,775.529,2,0.0902,0.0613,1,1,1,1,NA,22,1/11/15,AK,19.3,samples went in fridge after grinding for ~15 min,"Ext 19, UAT",NA,NA,NA,"extracted in group 19, 49.9 g mass used",NA,NA
2,5,coinfection,low,3,0,0,shoot,0.0877,0.0116,644.579,704.172,2,0.0524,0.0353,0,1,1,1,2 aphids for transmission to P,15,10/29/14,"AK,TP",41.3,4 min incubation after Trizol transfer,used all tissue,NA,NA,NA,NA,NA,NA
2,5,coinfection,N,3,1,0,shoot,0.27,0.0166,1425.823,1090.945,2,0.1624,0.1076,1,0,0,1,3 aphids for transmission to L,16,10/30/14,"AK,TP",47.2,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,NA,NA,NA,NA,NA,NA
2,5,coinfection,N+P,3,1,1,shoot,0.2225,0.0204,1378.179,845.751,2,0.1334,0.0891,1,1,1,1,4 aphids for transmission to L,20,11/10/14,"AK, EB, TP",46.4,"frozen after chloroform transfer, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
2,5,coinfection,P,3,0,1,shoot,0.1852,0.015,1033.626,774.222,2,0.1115,0.0737,1,1,1,1,4 aphids for transmission to P,3,10/1/14,"AK,EB,TP",47.1,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
2,5,healthy,low,3,0,0,shoot,0.248,0.0208,1482.651,1207.814,3,0.248,0,NA,NA,NA,NA,NA,1,9/22/14-9/24/14,"AK, EB, TP",51.1,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,3/4/16,3/5/16,3/5/16,NA,0.5,1
2,5,healthy,N,3,1,0,shoot,0.3844,0.0179,1964.29,1511.692,3,0.3844,0,NA,NA,NA,NA,NA,13,10/24/14,AK,46.3,frozen after chloroform transfer,NA,3/3/15,3/5/15,3/10/15,NA,0,0
2,5,healthy,N+P,3,1,1,shoot,0.243,0.0148,1490.102,1236.337,3,0.243,0,NA,NA,NA,NA,NA,3,10/1/14,"AK,EB,TP",47.7,Frozen after chloroform transfer,NA,3/4/16,3/5/16,3/5/16,NA,0,0
2,5,healthy,P,3,0,1,shoot,0.2826,0.0192,1590.474,1345.941,3,0.2826,0,NA,NA,NA,NA,NA,1,9/22/14-9/24/14,"AK, EB, TP",48.4,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,3/4/16,3/5/16,3/5/16,NA,0.5,0.5
2,5,PAV,low,3,0,0,shoot,0.1407,0.0116,876.405,866.011,2,0.084,0.0567,1,1,1,1,4 aphids for transmission to N,9,10/20/14,AK,49,NA,NA,7/23/15,7/24/15,7/30/15,NA,1,0
2,5,PAV,N,3,1,0,shoot,0.4071,0.0243,2048.928,1653.767,3,0.2445,0.1626,1,1,1,1,"4 aphids for transmission to P, 2 adults and 3 babies for transmission to L, 4 adults and 1 baby for transmission to N (I think it's this initial plant - notebook unclear)",22,1/11/15,AK,50.2,samples went in fridge after grinding for ~15 min,Ext 19,7/8/15,7/9/15,7/13/15,"extracted in group 19, 50.2 g mass used",1,0
2,5,PAV,N+P,3,1,1,shoot,0.3521,0.0204,1860.981,1231.556,3,0.2114,0.1407,1,1,1,1,NA,15,10/29/14,"AK,TP",51.2,4 min incubation after Trizol transfer,NA,6/25/15,6/26/15,7/2/15,NA,1,0
2,5,PAV,P,3,0,1,shoot,0.1431,0.0197,966.031,845.811,2,0.0855,0.0576,1,1,1,1,2 aphids for transmission to NP,8,10/19/14,AK,45.9,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
2,5,RPV,low,3,0,0,shoot,0.2786,0.0196,1507.983,1217.445,3,0.1675,0.1111,1,1,1,1,3 aphids for transmission to N,22,1/11/15,AK,47.2,samples went in fridge after grinding for ~15 min,Ext 21,7/23/15,7/24/15,7/30/15,NA,1,1
2,5,RPV,N,3,1,0,root,0.1947,0.0109,947.595,950.668,3,0.1166,0.0781,NA,NA,NA,NA,2 aphids for transmission to L,NA,8/18/15,NA,10.3,NA,UAT,NA,NA,NA,NA,NA,NA
2,5,RPV,N,3,1,0,shoot,0.1947,0.0109,947.595,950.668,3,0.1166,0.0781,1,0,0,1,2 aphids for transmission to L,12,10/23/14,"TP, AK",48.9,extra incubation before heating,NA,NA,NA,NA,NA,NA,NA
2,5,RPV,N+P,3,1,1,shoot,0.104,0.0083,566.967,548.877,2,0.0622,0.0418,0,0,1,0,NA,9,10/20/14,AK,46.7,NA,NA,NA,NA,NA,NA,NA,NA
2,5,RPV,P,3,0,1,shoot,0.1861,0.0142,1059.067,914.836,2,0.1115,0.0746,1,1,1,1,"a few babies used in transmission to N, L, and NP",2,9/25/14,"AK, EB, TP",52.4,15 min isopropanol incubation,NA,2/19/16,2/19/16,2/19/16,NA,0,1
2,6,coinfection,low,3,0,0,shoot,0.0955,0.0032,713.82,679.924,2,0.0575,0.038,1,1,1,1,2 aphids for transmission to N,12,10/23/14,"TP, AK",50.5,extra incubation before heating,used all tissue,NA,NA,NA,NA,NA,NA
2,6,coinfection,N,3,1,0,shoot,0.209,0.0241,1047.282,902.388,2,0.1252,0.0838,1,0,1,1,NA,10,10/21/14,AK,51.3,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
2,6,coinfection,N+P,3,1,1,shoot,0.1356,0.009,925.125,676.309,3,0.0819,0.0537,1,1,1,1,NA,20,11/10/14,"AK, EB, TP",49.5,"frozen after chloroform transfer, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
2,6,coinfection,P,3,0,1,shoot,0.1829,0.0341,1074.156,874.904,2,0.1099,0.073,1,1,0,1,"watered N trans with NP once, 4 aphids for transmission to P",8,10/19/14,AK,47,NA,NA,NA,NA,NA,NA,NA,NA
2,6,healthy,low,3,0,0,shoot,0.1305,0.0096,708.821,978.178,3,0.1305,0,NA,NA,NA,NA,NA,1,9/22/14-9/24/14,"AK, EB, TP",50.9,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",used white label screw cap tube,3/4/16,3/5/16,3/5/16,NA,0,0
2,6,healthy,N,3,1,0,shoot,0.1347,0.0087,853.773,897.366,3,0.1347,0,NA,NA,NA,NA,NA,7,10/18/14,AK,49.6,NA,may have lost pellet,3/24/15,4/21/15,4/21/15,NA,1,0
2,6,healthy,N+P,3,1,1,shoot,0.2931,0.0177,1909.504,1577.323,3,0.2931,0,NA,NA,NA,NA,NA,7,10/18/14,AK,48.1,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,1
2,6,healthy,P,3,0,1,shoot,0.1589,0.0167,889.872,820.605,2,0.1589,0,NA,NA,NA,NA,NA,17,11/4/14,"AK, TP",46.6,NA,NA,2/24/15,3/4/15,3/4/15,NA,0.5,0
2,6,PAV,low,3,0,0,shoot,0.164,0.0193,1028.083,849.637,2,0.0987,0.0653,1,0,1,1,P leaf broken when trans IAP stopped,14,10/28/14,"AK, EB",49.8,frozen after chlororophyll transfer,NA,6/25/15,6/26/15,7/2/15,NA,1,0
2,6,PAV,N,3,1,0,shoot,0.225,0.0081,1263.482,1032.426,2,0.1345,0.0905,1,1,1,1,NA,17,11/4/14,"AK, TP",49.7,NA,NA,7/23/15,7/24/15,7/30/15,NA,0,0
2,6,PAV,N+P,3,1,1,shoot,0.3242,0.0168,1809.757,1497.158,3,0.1948,0.1294,1,1,1,0,3 aphids for transmission to N,5,10/16/14,"AK, TP, KR",49.5,2.0 ml tubes for final set,NA,7/8/15,7/9/15,7/13/15,NA,1,0
2,6,PAV,P,3,0,1,shoot,0.1909,0.0311,1067.832,905.99,2,0.1147,0.0762,1,1,1,1,NA,7,10/18/14,AK,47.5,NA,NA,7/8/15,7/9/15,7/13/15,NA,0,0
2,6,RPV,low,3,0,0,shoot,0.2776,0.0263,1350.98,1075.507,3,0.1668,0.1108,1,1,1,1,4 aphids for transmission to N,5,10/16/14,"AK, TP, KR",51.4,2.0 ml tubes for final set,NA,NA,NA,NA,NA,NA,NA
2,6,RPV,N,3,1,0,shoot,0.1224,0.0021,696.02,837.202,3,0.0731,0.0493,1,0,0,1,NA,8,10/19/14,AK,47,NA,NA,NA,NA,NA,NA,NA,NA
2,6,RPV,N+P,3,1,1,shoot,0.1747,0.0136,1198.243,898.764,2,0.1054,0.0693,1,1,1,1,"leaf broken when IAP stopped, 1 aphid for transmission to L",18,11/5/14,"AK, EB",49.2,NA,NA,4/8/16,4/9/16,4/9/16,NA,0.5,1
2,6,RPV,P,3,0,1,shoot,0.1088,0.0116,549.776,549.355,1,0.0651,0.0437,1,0,1,1,"leaf broken during watering, P leaf broken when trans IAP stopped",1,9/22/14-9/24/14,"AK, EB, TP",51.2,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,2/10/16,2/10/16,2/10/16,NA,0,1
2,7,coinfection,low,3,0,0,shoot,0.1309,0.0101,842.738,747.645,NA,0.0786,0.0523,1,1,1,1,3 adults and 1 baby for transmission to N,2,9/25/14,"AK, EB, TP",50.5,15 min isopropanol incubation,NA,NA,NA,NA,NA,NA,NA
2,7,coinfection,N,3,1,0,shoot,0.1112,0.0084,591.694,576.122,NA,0.0668,0.0444,1,1,1,1,leaf broken when IAP stopped,6,10/17/14,AK,48,NA,NA,NA,NA,NA,NA,NA,NA
2,7,coinfection,N+P,3,1,1,shoot,0.2044,NA,1449.416,1002.085,NA,0.1223,0.0821,1,1,1,1,NA,10,10/21/14,AK,47.1,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
2,7,coinfection,P,3,0,1,shoot,0.1385,0.01,779.049,773.323,NA,0.0833,0.0552,1,1,1,1,NA,1,9/22/14-9/24/14,"AK, EB, TP",49.8,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,NA,NA,NA,NA,NA,NA
2,7,healthy,low,3,0,0,shoot,0.2334,0.0058,1380.99,1086.454,NA,0.2334,0,NA,NA,NA,NA,NA,16,10/30/14,"AK,TP",47.9,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,6/3/15,6/12/15,6/12/15,NA,0,0
2,7,healthy,N,3,1,0,shoot,0.3263,0.0144,1916.457,1363.38,NA,0.3263,0,NA,NA,NA,NA,NA,14,10/28/14,"AK, EB",46.2,frozen after chlororophyll transfer,NA,3/3/15,3/5/15,3/10/15,NA,0,0
2,7,healthy,N+P,3,1,1,shoot,0.2034,0.0059,1376.344,1266.012,NA,0.2034,0,NA,NA,NA,NA,NA,6,10/17/14,AK,52.4,NA,NA,6/3/15,6/12/15,6/12/15,NA,0.5,0.5
2,7,healthy,P,3,0,1,shoot,0.1739,0.0156,893.442,815.716,NA,0.1739,0,NA,NA,NA,NA,NA,4,10/15/14,AK,51.3,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,1,0
2,7,PAV,low,3,0,0,shoot,0.1918,0.012,1138.675,935.679,NA,0.1154,0.0764,1,1,1,2,NP leaf broken when trans IAP stopped,5,10/16/14,"AK, TP, KR",49.9,2.0 ml tubes for final set,NA,7/8/15,7/13/15,7/13/15,NA,0,0
2,7,PAV,N,3,1,0,shoot,0.442,0.0215,2192.695,1765.151,NA,0.265,0.177,1,1,1,1,NA,4,10/15/14,AK,53.6,2.0 ml tubes for final set,NA,7/8/15,7/9/15,7/13/15,NA,0,0
2,7,PAV,N+P,3,1,1,shoot,0.1677,0.0075,1071.946,797.485,NA,0.1002,0.0675,1,1,1,1,NA,22,1/11/15,AK,32.9,samples went in fridge after grinding for ~15 min,"Ext 19, UAT",7/8/15,7/13/15,7/13/15,"extracted in group 19, 49.4 g mass used",1,0
2,7,PAV,P,3,0,1,shoot,0.1411,0.0104,827.641,852.28,NA,0.0845,0.0566,1,1,1,1,NA,3,10/1/14,"AK,EB,TP",49.5,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
2,7,RPV,low,3,0,0,shoot,0.1726,0.0145,985.687,837.486,NA,0.104,0.0686,1,1,1,1,"leaf broken when killing aphids, 4 aphids for transmission to N",7,10/18/14,AK,50.3,NA,NA,NA,NA,NA,NA,NA,NA
2,7,RPV,N,3,1,0,shoot,0.3165,0.0185,1734.669,1516.661,NA,0.1899,0.1266,2,1,1,1,NA,1,9/22/14-9/24/14,"AK, EB, TP",50.1,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,2/10/16,2/10/16,2/10/16,NA,1,1
2,7,RPV,N+P,3,1,1,shoot,0.1615,0.0041,995.33,751.699,NA,0.0965,0.065,1,1,1,0,NA,2,9/25/14,"AK, EB, TP",49.4,15 min isopropanol incubation,NA,2/26/16,2/26/16,2/26/16,NA,0,1
2,7,RPV,P,3,0,1,shoot,0.1479,0.006,848.158,668.83,NA,0.089,0.0589,1,1,1,1,NA,9,10/20/14,AK,47.2,NA,NA,4/22/16,4/30/16,4/30/16,NA,0,0
2,8,coinfection,low,3,0,0,shoot,0.1232,0.0111,785.725,695.73,2,0.0736,0.0496,1,1,1,1,NA,7,10/18/14,AK,50.6,NA,NA,NA,NA,NA,NA,NA,NA
2,8,coinfection,N,3,1,0,shoot,0.2298,0.017,1375.892,1088.565,4,0.1379,0.0919,1,1,1,1,3 adults and 1 baby for transmission to P,1,9/22/14-9/24/14,"AK, EB, TP",51,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,NA,NA,NA,NA,NA,NA
2,8,coinfection,N+P,3,1,1,shoot,0.1783,0.0121,1044.037,832.796,2,0.107,0.0713,1,1,1,1,"4 aphids for transmission to P, 3 aphids for transmission to L",19,11/6/14,"AK, TP",50,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
2,8,coinfection,P,3,0,1,shoot,0.0958,0.017,608.24,624.275,3,0.0578,0.038,1,1,1,1,1 aphid for transmission to NP,13,10/24/14,AK,46.5,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
2,8,healthy,low,3,0,0,shoot,0.2216,0.0212,1286.041,1287.13,3,0.2216,0,NA,NA,NA,NA,NA,16,10/30/14,"AK,TP",49.9,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,2/24/15,3/4/15,3/4/15,NA,0,0
2,8,healthy,N,3,1,0,shoot,0.2606,0.018,1567.393,1375.258,3,0.2606,0,NA,NA,NA,NA,NA,4,10/15/14,AK,49.2,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,1,1
2,8,healthy,N+P,3,1,1,shoot,0.2907,0.0098,1580.66,1194.199,2,0.2907,0,NA,NA,NA,NA,leaf broken when killing aphids,22,1/11/15,AK,47.6,samples went in fridge after grinding for ~15 min,Ext 21,2/19/15,3/9/15,3/10/15,NA,0,0
2,8,healthy,P,3,0,1,shoot,0.3546,0.0075,2041.58,1389.135,3,0.3546,0,NA,NA,NA,NA,NA,16,10/30/14,"AK,TP",50,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,2/24/15,3/4/15,3/4/15,NA,0,0
2,8,PAV,low,3,0,0,shoot,0.2084,0.0288,1262.653,1393.548,2,0.1248,0.0836,1,1,1,1,NA,16,10/30/14,"AK,TP",52,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,7/8/15,7/9/15,7/13/15,NA,1,0
2,8,PAV,N,3,1,0,shoot,0.3466,0.0181,1802.201,1212.572,3,0.2077,0.1389,1,1,1,1,3 aphids for transmission to N,13,10/24/14,AK,46.3,frozen after chloroform transfer,NA,6/25/15,6/26/15,7/2/15,NA,1,0
2,8,PAV,N+P,3,1,1,shoot,0.3615,0.0189,1992.095,1465.197,3,0.2166,0.1449,1,1,1,1,NA,9,10/20/14,AK,48.6,NA,NA,6/25/15,6/26/15,7/2/15,NA,0,0
2,8,PAV,P,3,0,1,shoot,0.279,0.0361,1186.843,1100.349,2,0.1671,0.1119,1,1,1,1,NA,3,10/1/14,"AK,EB,TP",53.6,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
2,8,RPV,low,3,0,0,shoot,0.1837,0.013,1191.316,1018.559,3,0.1102,0.0735,1,1,1,1,NA,11,10/22/14,"AK, EB",47.3,NA,NA,NA,NA,NA,NA,NA,NA
2,8,RPV,N,3,1,0,shoot,0.4028,0.0308,2102.128,1726.996,3,0.2415,0.1613,1,1,1,1,NA,4,10/15/14,AK,49.4,2.0 ml tubes for final set,NA,4/22/16,4/30/16,4/30/16,NA,1,1
2,8,RPV,N+P,3,1,1,shoot,0.381,0.0309,1791.846,1347.679,3,0.2288,0.1522,1,1,1,1,leaf broken when killing aphids,15,10/29/14,"AK,TP",46.4,4 min incubation after Trizol transfer,NA,4/22/16,4/30/16,4/30/16,NA,0,0
2,8,RPV,P,3,0,1,shoot,0.1764,0.014,984.021,803.475,3,0.1061,0.0703,1,1,1,1,4 aphids for transmission to NP,19,11/6/14,"AK, TP",48.7,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,2/1/16,2/1/16,2/1/16,NA,1,1
3,1,coinfection,low,4,0,0,shoot,0.2073,0.0185,1046.657,914.305,2,0.1235,0.0838,1,1,1,1,NA,1,9/22/14-9/24/14,"AK, EB, TP",52.2,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,NA,NA,NA,NA,NA,NA
3,1,coinfection,N,4,1,0,shoot,0.1585,0.0111,675.06,529.745,2,0.094,0.0645,1,1,1,1,NA,6,10/17/14,AK,48.4,NA,NA,NA,NA,NA,NA,NA,NA
3,1,coinfection,N+P,4,1,1,shoot,0.1188,0.0102,663.821,479.612,2,0.0708,0.048,1,1,1,1,NA,17,11/4/14,"AK, TP",46.2,NA,NA,NA,NA,NA,NA,NA,NA
3,1,coinfection,P,4,0,1,shoot,0.1573,0.0129,697.557,541.161,2,0.0942,0.0631,1,1,1,1,NP leaf broken when trans IAP stopped,18,11/5/14,"AK, EB",50.2,NA,NA,NA,NA,NA,NA,NA,NA
3,1,healthy,low,4,0,0,shoot,0.1805,0.0086,844.781,698.113,2,0.1805,0,NA,NA,NA,NA,NA,2,9/25/14,"AK, EB, TP",52,15 min isopropanol incubation,NA,3/25/16,3/25/16,3/26/16,NA,0,0
3,1,healthy,N,4,1,0,shoot,0.1881,0.0171,920.203,743.223,2,0.1881,0,NA,NA,NA,NA,NA,2,9/25/14,"AK, EB, TP",51.6,15 min isopropanol incubation,NA,3/25/16,3/25/16,3/26/16,NA,0,0
3,1,healthy,N+P,4,1,1,shoot,0.1373,0.014,671.264,649.429,2,0.1373,0,NA,NA,NA,NA,NA,13,10/24/14,AK,46.8,frozen after chloroform transfer,mis-labelled as 31HC,6/3/15,6/12/15,6/12/15,NA,0.5,0
3,1,healthy,P,4,0,1,shoot,0.2247,0.032,1012.598,749.684,2,0.2247,0,NA,NA,NA,NA,NA,1,6/19/15,EB,49.5,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,6/25/15,6/26/15,7/2/15,"Second extraction, didn't see pellet first time (9/22/14-9/24/14)",0,0
3,1,PAV,low,4,0,0,shoot,0.0548,0.0135,176.912,261.701,1,0.032,0.0228,1,0,1,1,leaf broken when IAP stopped,19,11/6/14,"AK, TP",19.4,"tubes flipped after isoproponal addition, frozen after ethanol addition",used all mass,7/8/15,7/9/15,7/13/15,NA,0.5,0
3,1,PAV,N,4,1,0,shoot,0.1713,0.0181,759.716,553.208,2,0.1046,0.0667,1,1,1,1,NA,19,11/6/14,"AK, TP",48,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,8/19/15,8/21/15,8/21/15,NA,0.5,0
3,1,PAV,N+P,4,1,1,shoot,0.2115,0.023,914.012,631.461,2,0.1249,0.0866,1,1,1,1,NA,16,10/30/14,"AK,TP",50.7,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,6/25/15,6/26/15,7/2/15,NA,1,0
3,1,PAV,P,4,0,1,shoot,0.1744,0.0243,886.467,752.433,2,0.1021,0.0723,1,1,1,1,NA,10,10/21/14,AK,45.8,extra incubation times (see notebook),NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,1,RPV,low,4,0,0,shoot,0.2293,0.0286,1001.273,692.807,2,0.1373,0.092,1,1,1,1,NA,14,10/28/14,"AK, EB",47.2,frozen after chlororophyll transfer,some dissolved RNA lost,NA,NA,NA,NA,NA,NA
3,1,RPV,N,4,1,0,shoot,0.1864,0.014,787.734,695.095,2,0.1132,0.0732,1,1,1,0,NA,18,11/5/14,"AK, EB",47.2,NA,NA,2/1/16,2/1/16,2/1/16,NA,0,1
3,1,RPV,N+P,4,1,1,shoot,0.2114,0.015,1095.521,707.035,2,0.1268,0.0846,0,1,1,0,4 aphids for transmission to NP,4,10/15/14,AK,51.6,2.0 ml tubes for final set,NA,4/8/16,4/9/16,4/9/16,NA,0,1
3,1,RPV,P,4,0,1,shoot,0.1753,0.0094,820.212,653.275,2,0.1031,0.0722,1,1,1,1,NA,6,10/17/14,AK,49.6,NA,NA,4/22/16,4/30/16,4/30/16,NA,0,1
3,2,coinfection,low,4,0,0,shoot,0.1955,0.018,1023.615,795.256,2,0.1173,0.0782,1,1,1,1,NA,7,10/18/14,AK,47.2,NA,NA,NA,NA,NA,NA,NA,NA
3,2,coinfection,N,4,1,0,shoot,0.0914,0.0081,405.019,420.766,2,0.0547,0.0367,1,1,1,1,leaf broken when IAP stopped,5,10/16/14,"AK, TP, KR",43.9,2.0 ml tubes for final set,used all tissue,NA,NA,NA,NA,NA,NA
3,2,coinfection,N+P,4,1,1,shoot,0.288,0.0229,1360.655,890.056,2,0.1727,0.1153,1,1,1,1,NA,18,11/5/14,"AK, EB",51.5,NA,may have lost pellet,NA,NA,NA,NA,NA,NA
